,source,title,cve_id,cwe_id,href,package,score,severity,date_published,version,refs,commit,commits,repo,sha_list,dates,ext_files,n_files,parents,messages,lang,n_lang
199,cvedetails,Exec Code,CVE-2017-1001002,CWE-94,https://www.cvedetails.com/cve/CVE-2017-1001002/,,7.5,,11/27/17,,[],['https://github.com/josdejong/mathjs/commit/8d2d48d81b3c233fb64eb2ec1d7a9e1cf6a55a90'],1,josdejong/mathjs,['8d2d48d81b3c233fb64eb2ec1d7a9e1cf6a55a90'],"['11/18/2017, 18:39:30']","{'md', 'json', 'js'}",3,[['4a9378789a50cd2b1f53803f3eb2a82fbc1c9ee4']],['Fixed a security issue in `typed-function` allowing arbitrary code execution'],"{'json', 'js', 'md'}",3
200,cvedetails,,CVE-2017-1000189,CWE-20,https://www.cvedetails.com/cve/CVE-2017-1000189/,,5.0,,11/16/17,,['http://www.securityfocus.com/bid/101893'],['https://github.com/mde/ejs/commit/49264e0037e313a0a3e033450b5c184112516d8f'],1,mde/ejs,['49264e0037e313a0a3e033450b5c184112516d8f'],"['12/02/2016, 00:21:47']",{'js'},1,[['7eaba6ade1b11e0bb275f1eb63ba49071aca24dd']],['Blacklist a few other unsafe opts from passing in data obj'],{'js'},1
201,cvedetails,XSS,CVE-2017-1000188,CWE-79,https://www.cvedetails.com/cve/CVE-2017-1000188/,,4.3,,11/16/17,,['http://www.securityfocus.com/bid/101889'],['https://github.com/mde/ejs/commit/49264e0037e313a0a3e033450b5c184112516d8f'],1,mde/ejs,['49264e0037e313a0a3e033450b5c184112516d8f'],"['12/02/2016, 00:21:47']",{'js'},1,[['7eaba6ade1b11e0bb275f1eb63ba49071aca24dd']],['Blacklist a few other unsafe opts from passing in data obj'],{'js'},1
202,cvedetails,XSS,CVE-2017-1000065,CWE-79,https://www.cvedetails.com/cve/CVE-2017-1000065/,,4.3,,7/17/17,,[],['https://github.com/openmediavault/openmediavault/commit/b2db1e24d0e52b961b5c3b3329b6ee717cac53a2'],1,openmediavault/openmediavault,['b2db1e24d0e52b961b5c3b3329b6ee717cac53a2'],"['03/17/2017, 10:26:15']","{'deb/openmediavault-usbbackup/debian/changelog', 'js', 'deb/openmediavault/debian/changelog', 'deb/openmediavault-iscsitarget/debian/control', 'deb/openmediavault-netatalk/debian/changelog', 'deb/openmediavault-route/debian/changelog', 'deb/openmediavault-clamav/debian/changelog', 'deb/openmediavault-usbbackup/debian/control', 'deb/openmediavault-clamav/debian/control', 'deb/openmediavault-netatalk/debian/control', 'deb/openmediavault-route/debian/control', 'deb/openmediavault-iscsitarget/debian/changelog'}",12,[['529f229cf53f1ffedd3c857207b0c198ce5f51ae']],['Improve foreign content handling.'],"{'js', 'deb/openmediavault-clamav/debian/control', 'deb/openmediavault-usbbackup/debian/control', 'deb/openmediavault-route/debian/control', 'deb/openmediavault-netatalk/debian/control'}",5
203,cvedetails,Exec Code XSS Bypass CSRF,CVE-2017-16908,CWE-79,https://www.cvedetails.com/cve/CVE-2017-16908/,,3.5,,11/20/17,,['https://code610.blogspot.com/2017/11/rce-via-xss-horde-5219.html'],['https://github.com/horde/kronolith/commit/39f740068ad21618f6f70b6e37855c61cadbd716'],1,horde/kronolith,['39f740068ad21618f6f70b6e37855c61cadbd716'],"['09/26/2018, 00:21:56']",{'js'},1,[['09d90141292f9ec516a7a2007bf828ce2bbdf60d']],['Bug: 14857\n\nEscape user-provided resource name when outputting. Prevents XSS vuln.'],{'js'},1
204,cvedetails,XSS,CVE-2017-16802,CWE-79,https://www.cvedetails.com/cve/CVE-2017-16802/,,3.5,,11/13/17,,[],['https://github.com/MISP/MISP/commit/a659664447a7b2a383cb9e0f6b43dcb43ec69194'],1,MISP/MISP,['a659664447a7b2a383cb9e0f6b43dcb43ec69194'],"['11/13/2017, 08:25:44']","{'php', 'js'}",2,[['9c068f4e6649a146e877217b33177e135533cc11']],"['fix: Fixed a reflected XSS in the sharing group creator tool\n\n- Fixed a reflected XSS in the sharing group editor that requires malicious organisation names\n\n- Low impact due to the following requirements:\n  - organisation names with malicious org names (JS in the orgname)\n  - sharing group editor user has to manually add an organisation to the list that has javascript in the org name\n  - only vulnerable view is the editor itself, so the impact is limited to\n    users that manually add organisations with malicious names to the list themselves / edit such sharing groups\n\n- As reported by Dawid Czarnecki']","{'js', 'php'}",2
205,cvedetails,XSS,CVE-2017-15809,CWE-79,https://www.cvedetails.com/cve/CVE-2017-15809/,,4.3,,10/23/17,,[],['https://github.com/thorsten/phpMyFAQ/commit/cb648f0d5690b81647dd5c9efe942ebf6cce7da9'],1,thorsten/phpMyFAQ,['cb648f0d5690b81647dd5c9efe942ebf6cce7da9'],"['10/10/2017, 17:52:30']","{'php', 'js'}",2,[['a249b4645fb86f6a9fbe5d2344ab1cbdb906b75c']],['Added XSS and CSRF protection'],"{'js', 'php'}",2
206,cvedetails,XSS,CVE-2017-15216,CWE-79,https://www.cvedetails.com/cve/CVE-2017-15216/,,4.3,,10/10/17,,['https://www.misp.software/Changelog.txt'],['https://github.com/MISP/MISP/commit/ca6f4a783a6ba65532dc8767446bda44773ec627'],1,MISP/MISP,['ca6f4a783a6ba65532dc8767446bda44773ec627'],"['10/09/2017, 13:40:40']","{'ctp', 'js'}",2,[['17592a4f273338594291e1017f661fc03a603a7b']],"['fix: Fix to a potential reflected XSS on the quickDelete\n\n- low impact, XSS required user confirmation of malicious payload\n\n- as reported by Or Hanuka (PALANTIR)']","{'js', 'ctp'}",2
207,cvedetails,XSS,CVE-2017-14923,CWE-79,https://www.cvedetails.com/cve/CVE-2017-14923/,,3.5,,9/29/17,,['https://openwall.com/lists/oss-security/2017/09/28/11'],"['https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM/commit/24e39e1e930097b8793a03b8864d3c484ede546b', 'https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM/commit/bc8a6fbd3128cf5ef27d808f6c6ba869fdc2262b', 'https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM/commit/146c5aaafd826c1c8990333c393bff6f64c90786']",3,tine20/Tine-2.0-Open-Source-Groupware-and-CRM,"['24e39e1e930097b8793a03b8864d3c484ede546b', 'bc8a6fbd3128cf5ef27d808f6c6ba869fdc2262b', '146c5aaafd826c1c8990333c393bff6f64c90786']","['09/08/2017, 16:41:45', '09/08/2017, 12:25:09', '09/08/2017, 16:24:32']",{'js'},1,"[['e72e44755b850bf75ba15f853e4fe9dab32e102d'], ['2e44e19ac41e73b0cba0995ba2d1ad0c0c015e03'], ['8320408f98a1dcbddec6064c7c870f3bd755cbab']]","['node exists exception broken\n\nChange-Id: I50370804af4a80cb360542b13df1621430a6e022', 'name might not be displayed correctly\n\nChange-Id: I949c7a80b5356f393d269d3004bd6800772ac63b\nReviewed-on: http://gerrit.tine20.com/customers/5618\nReviewed-by: Cornelius Weiss <c.weiss@metaways.de>\nTested-by: Cornelius Weiss <c.weiss@metaways.de>', 'node delte might fail\n\nChange-Id: Ifa3694efacc0e0ac71792b0d67999c946b4f4712']",{'js'},1
208,cvedetails,XSS,CVE-2017-14922,CWE-79,https://www.cvedetails.com/cve/CVE-2017-14922/,,3.5,,9/29/17,,['https://openwall.com/lists/oss-security/2017/09/28/11'],"['https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM/commit/24e39e1e930097b8793a03b8864d3c484ede546b', 'https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM/commit/bc8a6fbd3128cf5ef27d808f6c6ba869fdc2262b', 'https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM/commit/146c5aaafd826c1c8990333c393bff6f64c90786']",3,tine20/Tine-2.0-Open-Source-Groupware-and-CRM,"['24e39e1e930097b8793a03b8864d3c484ede546b', 'bc8a6fbd3128cf5ef27d808f6c6ba869fdc2262b', '146c5aaafd826c1c8990333c393bff6f64c90786']","['09/08/2017, 16:41:45', '09/08/2017, 12:25:09', '09/08/2017, 16:24:32']",{'js'},1,"[['e72e44755b850bf75ba15f853e4fe9dab32e102d'], ['2e44e19ac41e73b0cba0995ba2d1ad0c0c015e03'], ['8320408f98a1dcbddec6064c7c870f3bd755cbab']]","['node exists exception broken\n\nChange-Id: I50370804af4a80cb360542b13df1621430a6e022', 'name might not be displayed correctly\n\nChange-Id: I949c7a80b5356f393d269d3004bd6800772ac63b\nReviewed-on: http://gerrit.tine20.com/customers/5618\nReviewed-by: Cornelius Weiss <c.weiss@metaways.de>\nTested-by: Cornelius Weiss <c.weiss@metaways.de>', 'node delte might fail\n\nChange-Id: Ifa3694efacc0e0ac71792b0d67999c946b4f4712']",{'js'},1
209,cvedetails,XSS,CVE-2017-14921,CWE-79,https://www.cvedetails.com/cve/CVE-2017-14921/,,3.5,,9/29/17,,['https://openwall.com/lists/oss-security/2017/09/28/11'],"['https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM/commit/24e39e1e930097b8793a03b8864d3c484ede546b', 'https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM/commit/bc8a6fbd3128cf5ef27d808f6c6ba869fdc2262b', 'https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM/commit/146c5aaafd826c1c8990333c393bff6f64c90786']",3,tine20/Tine-2.0-Open-Source-Groupware-and-CRM,"['24e39e1e930097b8793a03b8864d3c484ede546b', 'bc8a6fbd3128cf5ef27d808f6c6ba869fdc2262b', '146c5aaafd826c1c8990333c393bff6f64c90786']","['09/08/2017, 16:41:45', '09/08/2017, 12:25:09', '09/08/2017, 16:24:32']",{'js'},1,"[['e72e44755b850bf75ba15f853e4fe9dab32e102d'], ['2e44e19ac41e73b0cba0995ba2d1ad0c0c015e03'], ['8320408f98a1dcbddec6064c7c870f3bd755cbab']]","['node exists exception broken\n\nChange-Id: I50370804af4a80cb360542b13df1621430a6e022', 'name might not be displayed correctly\n\nChange-Id: I949c7a80b5356f393d269d3004bd6800772ac63b\nReviewed-on: http://gerrit.tine20.com/customers/5618\nReviewed-by: Cornelius Weiss <c.weiss@metaways.de>\nTested-by: Cornelius Weiss <c.weiss@metaways.de>', 'node delte might fail\n\nChange-Id: Ifa3694efacc0e0ac71792b0d67999c946b4f4712']",{'js'},1
210,cvedetails,XSS,CVE-2017-14920,CWE-79,https://www.cvedetails.com/cve/CVE-2017-14920/,,4.3,,9/29/17,,['https://openwall.com/lists/oss-security/2017/09/28/12'],['https://github.com/EGroupware/egroupware/commit/0ececf8c78f1c3f9ba15465f53a682dd7d89529f'],1,EGroupware/egroupware,['0ececf8c78f1c3f9ba15465f53a682dd7d89529f'],"['09/05/2017, 17:04:45']","{'js', 'xet'}",2,[['7c7b1711e5308c3801aec7d8ed383b96ff7316ae']],['Set statustext value as text by default\n- Introduce new boolean attribute called statustext_html in case we want\nexplicitly statustext gets rendered as html\n- Fix Calendar tooltip with new statustext_html attribute'],"{'js', 'xet'}",2
211,cvedetails,XSS,CVE-2017-11593,CWE-79,https://www.cvedetails.com/cve/CVE-2017-11593/,,4.3,,7/23/17,,[],['https://github.com/volca/markdown-preview/commit/1181f044a5457d5e1ac35804ecd84e05977f1920'],1,volca/markdown-preview,['1181f044a5457d5e1ac35804ecd84e05977f1920'],"['03/07/2017, 03:05:57']","{'markdown', 'json', 'js'}",3,[['69b877d73d19b98ac5af27b9b73f9b87388ac948']],['Fixes #60 xss'],"{'json', 'js', 'markdown'}",3
214,cvedetails,CSRF,CVE-2017-9064,CWE-352,https://www.cvedetails.com/cve/CVE-2017-9064/,,6.8,,5/18/17,,"['https://wpvulndb.com/vulnerabilities/8818', 'https://www.debian.org/security/2017/dsa-3870', 'https://wordpress.org/news/2017/05/wordpress-4-7-5/', 'https://codex.wordpress.org/Version_4.7.5', 'http://www.securityfocus.com/bid/98509', 'http://www.securitytracker.com/id/1038520']",['https://github.com/WordPress/WordPress/commit/38347d7c580be4cdd8476e4bbc653d5c79ed9b67'],1,WordPress/WordPress,['38347d7c580be4cdd8476e4bbc653d5c79ed9b67'],"['05/16/2017, 14:48:44']","{'php', 'js'}",2,[['4eb107cd5206ae160bb35a8af1b5e814f086f52c']],['Add nonce for updating file system credentials.\nBuilt from https://develop.svn.wordpress.org/trunk@40723\n\n\ngit-svn-id: http://core.svn.wordpress.org/trunk@40581 1a063a9b-81f0-0310-95a4-ce76da25c4cd'],"{'js', 'php'}",2
215,cvedetails,XSS,CVE-2017-9063,CWE-79,https://www.cvedetails.com/cve/CVE-2017-9063/,,4.3,,5/18/17,,"['http://www.securityfocus.com/bid/98509', 'http://www.securitytracker.com/id/1038520', 'https://codex.wordpress.org/Version_4.7.5', 'https://www.debian.org/security/2017/dsa-3870', 'https://wpvulndb.com/vulnerabilities/8820', 'https://wordpress.org/news/2017/05/wordpress-4-7-5/']",['https://github.com/WordPress/WordPress/commit/3d10fef22d788f29aed745b0f5ff6f6baea69af3'],1,WordPress/WordPress,['3d10fef22d788f29aed745b0f5ff6f6baea69af3'],"['05/16/2017, 12:07:43']","{'php', 'js'}",2,[['3d95e3ae816f4d7c638f40d3e936a4be19724381']],['Customize: Igore invalid customization sessions.\nBuilt from https://develop.svn.wordpress.org/trunk@40704\n\n\ngit-svn-id: http://core.svn.wordpress.org/trunk@40567 1a063a9b-81f0-0310-95a4-ce76da25c4cd'],"{'js', 'php'}",2
216,cvedetails,XSS,CVE-2017-9061,CWE-79,https://www.cvedetails.com/cve/CVE-2017-9061/,,4.3,,5/18/17,,"['https://wpvulndb.com/vulnerabilities/8819', 'https://wordpress.org/news/2017/05/wordpress-4-7-5/', 'https://codex.wordpress.org/Version_4.7.5', 'http://www.securitytracker.com/id/1038520', 'https://www.debian.org/security/2017/dsa-3870', 'http://www.securityfocus.com/bid/98509']",['https://github.com/WordPress/WordPress/commit/8c7ea71edbbffca5d9766b7bea7c7f3722ffafa6'],1,WordPress/WordPress,['8c7ea71edbbffca5d9766b7bea7c7f3722ffafa6'],"['05/16/2017, 17:58:41']","{'php', 'js'}",2,[['38347d7c580be4cdd8476e4bbc653d5c79ed9b67']],['Media: Simplify upload error message construction.\n\nBuilt from https://develop.svn.wordpress.org/trunk@40736\n\n\ngit-svn-id: http://core.svn.wordpress.org/trunk@40594 1a063a9b-81f0-0310-95a4-ce76da25c4cd'],"{'js', 'php'}",2
217,cvedetails,Exec Code,CVE-2017-8288,CWE-20,https://www.cvedetails.com/cve/CVE-2017-8288/,,6.8,,4/26/17,,"['https://bugs.kali.org/view.php?id=2513', 'https://bugzilla.gnome.org/show_bug.cgi?id=781728', 'http://www.securityfocus.com/bid/98070']",['https://github.com/GNOME/gnome-shell/commit/ff425d1db7082e2755d2a405af53861552acf2a1'],1,GNOME/gnome-shell,['ff425d1db7082e2755d2a405af53861552acf2a1'],"['04/25/2017, 15:27:42']",{'js'},1,[['9a65f20d9187d16681325755beacf077f078ed74']],"[""extensionSystem: handle reloading broken extensions\n\nSome extensions out there may fail to reload. When that happens,\nwe need to catch any exceptions so that we don't leave things in\na broken state that could lead to leaving extensions enabled in\nthe screen shield.\n\nhttps://bugzilla.gnome.org/show_bug.cgi?id=781728""]",{'js'},1
218,cvedetails,XSS,CVE-2017-7215,CWE-79,https://www.cvedetails.com/cve/CVE-2017-7215/,,4.3,,3/21/17,,"['https://www.misp.software/Changelog.txt', 'https://www.misp.software/2017/03/10/MISP.2.4.69.released.html', 'http://www.securityfocus.com/bid/96997', 'http://www.fortiguard.com/advisory/FG-VD-17-021']","['https://github.com/MISP/MISP/commit/599b3638384bfe49fa527bcb060f3f608a296996', 'https://github.com/MISP/MISP/commit/3630a8b1e1cd99862867fe72ffa1ff51e4d9c09f']",2,MISP/MISP,"['599b3638384bfe49fa527bcb060f3f608a296996', '3630a8b1e1cd99862867fe72ffa1ff51e4d9c09f']","['03/10/2017, 08:22:16', '03/10/2017, 08:17:06']","{'ctp', 'js'}",2,"[['3630a8b1e1cd99862867fe72ffa1ff51e4d9c09f'], ['99558c9b792b2e6426c3b112005eaec1a56ee4f8']]","[""fix: Tightened sanitisation in some view elements\n- on the index filter tool\n- organisation landing page\n\nas reported by Tien Phan and David Maciejak of Fortinet's FortiGuard Labs"", ""fix: Tightened sanitisation in some view elements\n- on the index filter tool\n- organisation landing page\n\nas reported by Tien Phan and David Maciejak of Fortinet's FortiGuard Labs.""]","{'js', 'ctp'}",2
219,cvedetails,XSS,CVE-2017-6818,CWE-79,https://www.cvedetails.com/cve/CVE-2017-6818/,,4.3,,3/11/17,,"['https://wpvulndb.com/vulnerabilities/8769', 'https://wordpress.org/news/2017/03/wordpress-4-7-3-security-and-maintenance-release/', 'http://www.securityfocus.com/bid/96601', 'https://codex.wordpress.org/Version_4.7.3', 'http://www.securitytracker.com/id/1037959']",['https://github.com/WordPress/WordPress/commit/9092fd01e1f452f37c313d38b18f9fe6907541f9'],1,WordPress/WordPress,['9092fd01e1f452f37c313d38b18f9fe6907541f9'],"['03/06/2017, 13:14:41']","{'php', 'js'}",2,[['4d80f8b3e1b00a3edcee0774dc9c2f4c78f9e663']],['Taxonomy: Correct the formatting of HTML entities when generating the screen reader text for tag removal.\n\nProps adamsilverstein\n\nBuilt from https://develop.svn.wordpress.org/trunk@40181\n\n\ngit-svn-id: http://core.svn.wordpress.org/trunk@40120 1a063a9b-81f0-0310-95a4-ce76da25c4cd'],"{'js', 'php'}",2
223,cvedetails,Dir. Trav. Bypass,CVE-2017-5539,CWE-22,https://www.cvedetails.com/cve/CVE-2017-5539/,,9.0,,1/23/17,,"['http://b2evolution.net/downloads/6-8-5', 'http://www.securityfocus.com/bid/95700']",['https://github.com/b2evolution/b2evolution/commit/e35f7c195d8c1103d2d981a48cda5ab45ecac48a'],1,b2evolution/b2evolution,['e35f7c195d8c1103d2d981a48cda5ab45ecac48a'],"['01/19/2017, 16:14:27']","{'php', 'css', 'js', 'less'}",4,"[['551702a31751ac1f98ea89e1ef62794294f6f3a2', '255e4d1512a208d310c7ea3c583032e8db0c6a43']]","[""Merge branch 'develop'""]","{'less', 'js', 'css', 'php'}",4
224,cvedetails,Exec Code Sql,CVE-2017-5345,CWE-89,https://www.cvedetails.com/cve/CVE-2017-5345/,,6.5,,1/12/17,,['http://www.securityfocus.com/bid/95660'],['https://github.com/semplon/GeniXCMS/commit/6e21c01d87672d81080450e6913e0093a02bfab8'],1,semplon/GeniXCMS,['6e21c01d87672d81080450e6913e0093a02bfab8'],"['01/08/2017, 23:30:09']","{'php', 'css', 'js'}",3,[['04964523521dfbb94aac04fb32e01a8fd152fa21']],"['Add Post Param at Hooks\nFilter Categories for Tags\nChange $url position to correct location at Comments.class.php\nAdd Author Pages\n#60 Security Fix Issue\nChange Ajax URL Router format\nChange Ajax, Mods router scrapper']","{'js', 'css', 'php'}",3
225,cvedetails,#NAME?,CVE-2017-0196,CWE-200,https://www.cvedetails.com/cve/CVE-2017-0196/,,4.3,,7/17/17,,[],['https://github.com/Microsoft/ChakraCore/commit/065b7978c40ded35c356ced6cd922a40156c9c46'],1,Microsoft/ChakraCore,['065b7978c40ded35c356ced6cd922a40156c9c46'],"['01/19/2017, 22:17:27']","{'cpp', 'js'}",2,[['05af363cd3ff6d5558615bff235356c316936d44']],"[""[CVE-2017-0196] Fixing an heap overread during slice.\n\nThe MissingItem check is happening on the array in a loop. It is possible that we get called into script and that mutates the array. So the Array's head is newly created with length.\nHowever the loop is still performing over the old length.\nFixed this by checking the length In IsMissingItem function.\nAdded a unittest.""]","{'js', 'cpp'}",2
228,cvedetails,DoS Bypass,CVE-2016-10703,CWE-20,https://www.cvedetails.com/cve/CVE-2016-10703/,,7.8,,12/14/17,,['https://www.checkmarx.com/advisories/denial-of-service-dos-vulnerability-in-ecstatic-npm-package/'],['https://github.com/jfhbrook/node-ecstatic/commit/71ce93988ead4b561a8592168c72143907189f01'],1,jfhbrook/node-ecstatic,['71ce93988ead4b561a8592168c72143907189f01'],"['08/09/2016, 16:37:39']",{'js'},1,[['2fceb40fb9eeaaba29f5d2c3b63583fefb04a130']],"[""Remove stripping of null bytes\n\nThis was at one point necessary because of an old bug in url.parse\n\nSee: https://github.com/jfhbrook/node-ecstatic/issues/16#issuecomment-3039914\nSee: https://github.com/jfhbrook/node-ecstatic/commit/43f7e72a31524f88f47e367c3cc3af710e67c9f4\n\nBut this opens up a regex dos attack vector! D:\n\nBased on some research (ie asking #node-dev if this is still an issue),\nit's *probably* not an issue. :)""]",{'js'},1
229,cvedetails,Exec Code Sql,CVE-2016-10096,CWE-89,https://www.cvedetails.com/cve/CVE-2016-10096/,,7.5,,1/1/17,,"['http://www.securityfocus.com/bid/95172', 'http://www.hackersb.cn/shenji/107.html']",['https://github.com/semplon/GeniXCMS/commit/d885eb20006099262c0278932b9f8aca3c1ac97f'],1,semplon/GeniXCMS,['d885eb20006099262c0278932b9f8aca3c1ac97f'],"['08/14/2016, 04:15:50']","{'html', 'png', 'lock', 'VERSION', 'txt', 'map', 'ico', 'js', 'yml', 'svg', 'jpg', 'css', 'php', 'gitignore', 'md', 'json'}",16,[['a10246a4c747b6c2f9d68d0b8518d2d1d6b03f08']],['Major Update for Version 1.0.0 release'],"{'lock', 'js', 'json', 'ico', 'png', 'VERSION', 'txt', 'map', 'php', 'svg', 'yml', 'css', 'md', 'html'}",14
230,cvedetails,,CVE-2016-9467,CWE-284,https://www.cvedetails.com/cve/CVE-2016-9467/,,5.0,,3/27/17,,"['https://hackerone.com/reports/154827', 'https://nextcloud.com/security/advisory/?id=nc-sa-2016-010', 'https://owncloud.org/security/advisory/?id=oc-sa-2016-020']","['https://github.com/owncloud/core/commit/e7acbce27fa0ef1c6fe216ca67c72d86484919a4', 'https://github.com/nextcloud/server/commit/1352365e8bf5ea49da3dc82b1ccf7ddb659ae960', 'https://github.com/nextcloud/server/commit/5dd211cc8845fd4533966bf8d7a7f2a6359ea013', 'https://github.com/nextcloud/server/commit/778ae8abd54c378fc4781394bbedc7a2ee3095e1', 'https://github.com/nextcloud/server/commit/c3ae21fef2880c9fe44e8fdbe1262ac7f9716f14', 'https://github.com/nextcloud/server/commit/df50e967dbd27b13875625b7dd3189294619b071', 'https://github.com/nextcloud/server/commit/ed0f0db5fa0aff04594cb0f973ae4c22b17a175a', 'https://github.com/owncloud/core/commit/768221fcf3c526c65d85f62b0efa2da5ea00bf2d']",8,owncloud/core,"['e7acbce27fa0ef1c6fe216ca67c72d86484919a4', '1352365e8bf5ea49da3dc82b1ccf7ddb659ae960', '5dd211cc8845fd4533966bf8d7a7f2a6359ea013', '778ae8abd54c378fc4781394bbedc7a2ee3095e1', 'c3ae21fef2880c9fe44e8fdbe1262ac7f9716f14', 'df50e967dbd27b13875625b7dd3189294619b071', 'ed0f0db5fa0aff04594cb0f973ae4c22b17a175a', '768221fcf3c526c65d85f62b0efa2da5ea00bf2d']","['10/24/2016, 12:30:49', '10/24/2016, 12:30:49']",{'js'},1,"[['942ca725e43f7eed1a3481b5e8a68b16efa76e1a'], ['2b3b8af6e84028cebe2398b7cbbffae267e03a9b']]","['Exclude more invalid chars from files UI path\n\nPrevent newlines and zero byte chars to be used in files UI URL and\nredirect to root if one is detected.\n\nAdded additional hardening in case the request fails with 400 or the\nXMLHttpRequest throw a DOMException, both can happen with invalid paths\nas well.', 'Exclude more invalid chars from files UI path\n\nPrevent newlines and zero byte chars to be used in files UI URL and\nredirect to root if one is detected.\n\nAdded additional hardening in case the request fails with 400 or the\nXMLHttpRequest throw a DOMException, both can happen with invalid paths\nas well.']",{'js'},1
